user_id,has_hc,count_hc
https://twitter.com/Amazng_Books,0,0
https://twitter.com/megan_skye,0,0
https://twitter.com/EricaVerrillo,0,0
https://twitter.com/onelastkick71,1,1
https://twitter.com/HepatitisEurope,0,0
https://twitter.com/CherryWanders,1,1
https://twitter.com/NCPV,0,0
https://twitter.com/Dr_Zakeri_pain,0,0
https://twitter.com/Dr_Zakeri_pain,0,0
https://twitter.com/tmprowell,1,1
https://twitter.com/BipolarStyle,0,0
https://twitter.com/PaulJBelcher,0,0
https://twitter.com/VeronicaMagar,0,0
https://twitter.com/gfglobetrotter,0,0
https://twitter.com/Lundbeck,0,0
https://twitter.com/seretideforwael,0,0
https://twitter.com/bzz2k6,0,0
https://twitter.com/janis_cottee,1,2
https://twitter.com/NadaHassib1,0,0
https://twitter.com/Leybros2,0,0
https://twitter.com/Jenzer85,0,0
https://twitter.com/lorrainedamonte,0,0
https://twitter.com/lorrainedamonte,0,0
https://twitter.com/cartacho4040,0,0
https://twitter.com/AbiSale1,0,0
https://twitter.com/BillNigh,0,0
https://twitter.com/stopGETteam,0,0
https://twitter.com/KimberlyLynnRee,0,0
https://twitter.com/gjsathyamoorthy,0,0
https://twitter.com/PittPlusMe,0,0
https://twitter.com/Thriveabetes,1,1
https://twitter.com/BMKGift,0,0
https://twitter.com/ElderLawExpert,0,0
https://twitter.com/TAC_Clusters,0,0
https://twitter.com/HeartOTXHeartMD,0,0
https://twitter.com/JRCFoundation,0,0
